issue,subject,company,response,product_area,status,request_type,justification,confidence_score,source_documents,risk_level,pii_detected,language,actions_taken
"[{""role"": ""user"", ""content"": ""Can you please confirm the inactivity times currently set (and are they different for candidate/interviewer)? Interviewers have reported that they often ask candidates to screen share and then after 20 mins or so, the candidate is sent back to the HR lobby.\n\nThe assumption is that perhaps HR thinks the interviewers left since they are mostly watching the screen share and not active on their HR screen? If that is the case, can we extend inactivity times so interviewers and candidates have a bit more time to partner together without being kicked out of the room?""}]",Candidate inactivity help,DevPlatform,"Thanks for the context. I found related DevPlatform documentation, but it does not fully support a complete resolution. I am escalating this so a specialist can review it with the right context.
Sources: data/devplatform/interviews/getting-started/9999244916-question-types-in-hackerrank-interviews.md|data/devplatform/uncategorized/9695299159-onboarding-candidates.md|data/devplatform/integrations/applicant-tracking-systems/oracle-recruiting-cloud/3350882088-oracle-recruiting-cloud-and-hackerrank-integration-user-guide.md|data/devplatform/general-help/additional-resources/6477583642-ensuring-a-great-candidate-experience.md|data/devplatform/index.md",assessments,escalated,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=detected, direct_action_support=0.00, hallucination_risk=medium. | Rule fallback chose escalation because evidence was partial or not action-complete. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=low, evidence_action=ask_clarification, evidence_confidence=0.5342, and no PII, injection, or unsupported steps were detected. | status=escalated because risk_level=low, evidence_action=ask_clarification, reflection_action=accept | routed as DevPlatform / assessments / product_issue",0.7049,data/devplatform/interviews/getting-started/9999244916-question-types-in-hackerrank-interviews.md|data/devplatform/uncategorized/9695299159-onboarding-candidates.md|data/devplatform/integrations/applicant-tracking-systems/oracle-recruiting-cloud/3350882088-oracle-recruiting-cloud-and-hackerrank-integration-user-guide.md|data/devplatform/general-help/additional-resources/6477583642-ensuring-a-great-candidate-experience.md|data/devplatform/index.md,low,False,en,"[{""tool"": ""escalate_to_human"", ""arguments"": {""priority"": ""normal"", ""department"": ""general"", ""summary"": ""Risk or evidence status requires human escalation.""}}]"
"[{""role"": ""user"", ""content"": ""it's not working, help""}]",Help needed,,"Thanks for the context. I found related unknown documentation, but it does not fully support a complete resolution. I am escalating this so a specialist can review it with the right context.
Sources: data/devplatform/index.md|data/claude/claude-for-education/11139094-getting-started-with-claude-for-education-at-your-university-for-owners-admins.md|data/claude/claude-api-and-console/troubleshooting/8114535-where-can-i-go-for-claude-api-support-and-assistance.md|data/claude/claude/account-management/9015913-how-to-get-support.md|data/claude/claude-api-and-console/troubleshooting/10366432-i-m-getting-an-api-connection-error-how-can-i-fix-it.md",general_support,escalated,bug,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=detected, direct_action_support=0.00, hallucination_risk=medium. | Rule fallback chose escalation because evidence was partial or not action-complete. | Rule reflection chose regenerate: risk_level=low, evidence_action=ask_clarification, evidence_confidence=0.493, source_count=5. Issues: Multiple response sentences have weak lexical support in retrieved evidence. | status=escalated because risk_level=low, evidence_action=ask_clarification, reflection_action=regenerate | routed as unknown / general_support / bug",0.5528,data/devplatform/index.md|data/claude/claude-for-education/11139094-getting-started-with-claude-for-education-at-your-university-for-owners-admins.md|data/claude/claude-api-and-console/troubleshooting/8114535-where-can-i-go-for-claude-api-support-and-assistance.md|data/claude/claude/account-management/9015913-how-to-get-support.md|data/claude/claude-api-and-console/troubleshooting/10366432-i-m-getting-an-api-connection-error-how-can-i-fix-it.md,low,False,en,"[{""tool"": ""escalate_to_human"", ""arguments"": {""priority"": ""normal"", ""department"": ""general"", ""summary"": ""Risk or evidence status requires human escalation.""}}]"
"[{""role"": ""user"", ""content"": ""Hello! I am trying to remove an interviewer from the platform. I am not seeing this as an option when I select the three dots next to their name. \nCan you let me know how to do this?""}]",How to Remove a User,DevPlatform,"Thanks for reaching out. The available DevPlatform documentation says: Introduction to DevPlatform Interviews Last updated: Apr 22, 2026, 1:41 PM (Last updated 4 days ago) DevPlatform Interviews is an online platform for conducting live coding interviews. If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/devplatform/interviews/getting-started/9059560249-introduction-to-hackerrank-interviews.md|data/devplatform/interviews/manage-interviews/2837093779-standardizing-interviews-using-templates.md|data/devplatform/interviews/manage-interviews/8182862423-devops-questions-in-hackerrank-interviews.md|data/devplatform/settings/gdpr-and-nyc-ai-laws/2634495557-gdpr-faqs-for-hackerrank-for-work.md|data/devplatform/settings/teams-management/9603546665-types-of-user-roles.md",interviews,replied,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=detected, direct_action_support=0.60, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=low, evidence_action=reply, evidence_confidence=0.809, and no PII, injection, or unsupported steps were detected. | status=replied because risk_level=low, evidence_action=reply, reflection_action=accept | routed as DevPlatform / interviews / product_issue",0.8236,data/devplatform/interviews/getting-started/9059560249-introduction-to-hackerrank-interviews.md|data/devplatform/interviews/manage-interviews/2837093779-standardizing-interviews-using-templates.md|data/devplatform/interviews/manage-interviews/8182862423-devops-questions-in-hackerrank-interviews.md|data/devplatform/settings/gdpr-and-nyc-ai-laws/2634495557-gdpr-faqs-for-hackerrank-for-work.md|data/devplatform/settings/teams-management/9603546665-types-of-user-roles.md,low,False,en,[]
"[{""role"": ""user"", ""content"": ""Hi, please pause our subscription. We have stopped all hiring efforts for now.""}]",Subscription pause,DevPlatform,"Thanks for reaching out. The available DevPlatform documentation says: Important Note: DevPlatform does not participate in hiring decisions. If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/devplatform/general-help/additional-resources/6477583642-ensuring-a-great-candidate-experience.md|data/devplatform/hackerrank_community/subscriptions-payments-and-billing/4312449655-upgrade-subscription-plan.md|data/devplatform/settings/user-account-settings-and-preferences/5157311476-pause-subscription.md|data/devplatform/hackerrank_community/index.md|data/devplatform/hackerrank_community/subscriptions-payments-and-billing/9054300007-hackerrank-subscription-plans.md",billing,replied,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=1.00, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=medium, evidence_action=reply, evidence_confidence=0.8691, and no PII, injection, or unsupported steps were detected. | status=replied because risk_level=medium, evidence_action=reply, reflection_action=accept | routed as DevPlatform / billing / product_issue",0.8348,data/devplatform/general-help/additional-resources/6477583642-ensuring-a-great-candidate-experience.md|data/devplatform/hackerrank_community/subscriptions-payments-and-billing/4312449655-upgrade-subscription-plan.md|data/devplatform/settings/user-account-settings-and-preferences/5157311476-pause-subscription.md|data/devplatform/hackerrank_community/index.md|data/devplatform/hackerrank_community/subscriptions-payments-and-billing/9054300007-hackerrank-subscription-plans.md,medium,False,en,[]
"[{""role"": ""user"", ""content"": ""Claude has stopped working completely, all requests are failing""}]",Claude not responding,Claude,"Thanks for reaching out. The available Claude documentation says: [Where can I find your API documentation?](claude-api-and-console/troubleshooting/[PHONE]-where-can-i-find-your-api-documentation.md) - [Where can I go for Claude API support and assistance?](claude-api-and-console/troubleshooting/[PHONE]-where-can-i-go-for-claude-api-support-and-assistance.md) Claude API and Console / If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/claude/index.md|data/claude/claude/account-management/9015913-how-to-get-support.md|data/claude/amazon-bedrock/7996918-what-is-amazon-bedrock.md|data/claude/claude-code/11145838-using-claude-code-with-your-max-plan.md|data/claude/safeguards/13171706-crisis-helpline-support-in-claude.md",api_and_console,replied,bug,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=0.20, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=low, evidence_action=reply, evidence_confidence=0.8082, and no PII, injection, or unsupported steps were detected. | status=replied because risk_level=low, evidence_action=reply, reflection_action=accept | routed as Claude / api_and_console / bug",0.8233,data/claude/index.md|data/claude/claude/account-management/9015913-how-to-get-support.md|data/claude/amazon-bedrock/7996918-what-is-amazon-bedrock.md|data/claude/claude-code/11145838-using-claude-code-with-your-max-plan.md|data/claude/safeguards/13171706-crisis-helpline-support-in-claude.md,low,False,en,[]
"[{""role"": ""user"", ""content"": ""My identity has been stolen, wat should I do""}]",Identity Theft,Visa,"Thanks for reaching out. The available Visa documentation says: My identity has been stolen – what should I do? If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/visa/support.md|data/visa/support/small-business/fraud-protection.md|data/visa/support/small-business/data-security.md|data/visa/support/consumer/travel-support.md|data/visa/support/consumer/visa-rules.md",fraud_and_security,escalated,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=0.67, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection chose escalate: risk_level=critical, evidence_action=reply, evidence_confidence=0.8336, source_count=5. Issues: High-risk ticket must be escalated by policy: risk_level=critical. | status=escalated because risk_level=critical, evidence_action=reply, reflection_action=escalate | routed as Visa / fraud_and_security / product_issue",0.7766,data/visa/support.md|data/visa/support/small-business/fraud-protection.md|data/visa/support/small-business/data-security.md|data/visa/support/consumer/travel-support.md|data/visa/support/consumer/visa-rules.md,critical,False,en,"[{""tool"": ""escalate_to_human"", ""arguments"": {""priority"": ""urgent"", ""department"": ""security"", ""summary"": ""Risk or evidence status requires human escalation.""}}]"
"[{""role"": ""user"", ""content"": ""Resume Builder is Down""}]",Help in creating resume,DevPlatform,"Thanks for reaching out. The available DevPlatform documentation says: Create a Resume with Resume Builder Last updated: Mar 7, 2025, 4:17 PM (Last updated 1 year ago) The DevPlatform Resume Builder is a powerful tool that helps you create a professional resume in just a few steps. If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/devplatform/hackerrank_community/additional-resources/job-search-and-applications/9106957203-create-a-resume-with-resume-builder.md|data/devplatform/general-help/contact-us/8616956464-contact-hackerrank-support.md|data/devplatform/integrations/applicant-tracking-systems/freshteam/9978423020-freshteam---hackerrank-integration-guide.md|data/devplatform/integrations/applicant-tracking-systems/workable/3863699223-workable---hackerrank-tests-integration.md|data/devplatform/index.md",platform_support,replied,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=1.00, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=low, evidence_action=reply, evidence_confidence=0.8721, and no PII, injection, or unsupported steps were detected. | status=replied because risk_level=low, evidence_action=reply, reflection_action=accept | routed as DevPlatform / platform_support / product_issue",0.8224,data/devplatform/hackerrank_community/additional-resources/job-search-and-applications/9106957203-create-a-resume-with-resume-builder.md|data/devplatform/general-help/contact-us/8616956464-contact-hackerrank-support.md|data/devplatform/integrations/applicant-tracking-systems/freshteam/9978423020-freshteam---hackerrank-integration-guide.md|data/devplatform/integrations/applicant-tracking-systems/workable/3863699223-workable---hackerrank-tests-integration.md|data/devplatform/index.md,low,False,en,[]
"[{""role"": ""user"", ""content"": ""Hello, I have completed an assessment, but my name is incorrect on the certificate. Can you please update it""}]",Certificate name update,DevPlatform,"Thanks for reaching out. The available DevPlatform documentation says: DevPlatform Assessment Error: This assessment workflow indicates that the test could not be completed by the candidate due to some technical glitches.\ \ If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/devplatform/integrations/applicant-tracking-systems/jobvite/1202195004-jobvite---hackerrank-integration-configuration-guide.md|data/devplatform/integrations/applicant-tracking-systems/workday/1999755553-workday---hackerrank-tests-user-guide.md|data/devplatform/integrations/applicant-tracking-systems/ashby/5999209869-ashby---hackerrank-integration-user-guide.md|data/devplatform/hackerrank_community/certifications/8941367927-certifications-faqs.md|data/devplatform/screen/getting-started/1649328687-hackerrank-certified-assessments.md",assessments,replied,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=detected, direct_action_support=0.20, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=low, evidence_action=reply, evidence_confidence=0.7847, and no PII, injection, or unsupported steps were detected. | status=replied because risk_level=low, evidence_action=reply, reflection_action=accept | routed as DevPlatform / assessments / product_issue",0.8051,data/devplatform/integrations/applicant-tracking-systems/jobvite/1202195004-jobvite---hackerrank-integration-configuration-guide.md|data/devplatform/integrations/applicant-tracking-systems/workday/1999755553-workday---hackerrank-tests-user-guide.md|data/devplatform/integrations/applicant-tracking-systems/ashby/5999209869-ashby---hackerrank-integration-user-guide.md|data/devplatform/hackerrank_community/certifications/8941367927-certifications-faqs.md|data/devplatform/screen/getting-started/1649328687-hackerrank-certified-assessments.md,low,False,en,[]
"[{""role"": ""user"", ""content"": ""How do I dispute a charge""}]",Dispute charge,Visa,"Thanks for reaching out. The available Visa documentation says: Dispute Resolution Last modified: [PHONE]T01:50:01.804Z - Resolve disputes quickly Learn the basics about how to handle disputes. If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/visa/support/small-business/dispute-resolution.md|data/visa/dispute-resolution-updated-2026.md|data/visa/support.md|data/visa/changelog-visa-policy-updates-q1-2026.md|data/visa/support/consumer/visa-rules.md",disputes,replied,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=1.00, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=medium, evidence_action=reply, evidence_confidence=0.8713, and no PII, injection, or unsupported steps were detected. | status=replied because risk_level=medium, evidence_action=reply, reflection_action=accept | routed as Visa / disputes / product_issue",0.8465,data/visa/support/small-business/dispute-resolution.md|data/visa/dispute-resolution-updated-2026.md|data/visa/support.md|data/visa/changelog-visa-policy-updates-q1-2026.md|data/visa/support/consumer/visa-rules.md,medium,False,en,"[{""tool"": ""verify_identity"", ""arguments"": {""method"": ""email_otp"", ""target"": ""customer_contact_on_file""}}]"
"[{""role"": ""user"", ""content"": ""I have found a major security vulnerability in Claude, what are the next steps""}]",Bug bounty,Claude,"Thanks for reaching out. The available Claude documentation says: Claude Security Last updated: [PHONE]T23:58:49Z Claude Security is a capability built into [Claude]( that scans codebases for security vulnerabilities and suggests targeted patches for human review. If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/claude/claude/features-and-capabilities/14661296-claude-security.md|data/claude/claude-api-and-console/api-faq/9125743-what-is-the-external-researcher-access-program.md|data/claude/safeguards/11427875-public-vulnerability-reporting.md|data/claude/safeguards/14604842-real-time-cyber-safeguards-on-claude.md|data/claude/team-and-enterprise-plans/security-and-compliance/claude-api-security-compliance-enterprise.md",general_support,escalated,bug,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=0.40, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection chose escalate: risk_level=critical, evidence_action=reply, evidence_confidence=0.8069, source_count=5. Issues: High-risk ticket must be escalated by policy: risk_level=critical. | status=escalated because risk_level=critical, evidence_action=reply, reflection_action=escalate | routed as Claude / general_support / bug",0.7656,data/claude/claude/features-and-capabilities/14661296-claude-security.md|data/claude/claude-api-and-console/api-faq/9125743-what-is-the-external-researcher-access-program.md|data/claude/safeguards/11427875-public-vulnerability-reporting.md|data/claude/safeguards/14604842-real-time-cyber-safeguards-on-claude.md|data/claude/team-and-enterprise-plans/security-and-compliance/claude-api-security-compliance-enterprise.md,critical,False,en,"[{""tool"": ""escalate_to_human"", ""arguments"": {""priority"": ""urgent"", ""department"": ""security"", ""summary"": ""Risk or evidence status requires human escalation.""}}]"
"[{""role"": ""user"", ""content"": ""I want Claude to stop crawling by website""}]",Website Data crawl,Claude,"Thanks for reaching out. The available Claude documentation says: Web Crawling and Robots.txt Claude's web features respect robots.txt directives. If this does not resolve the issue, please share only non-sensitive error text or the step where the problem occurs.
Sources: data/claude/team-and-enterprise-plans/security-and-compliance/claude-api-security-compliance-enterprise.md|data/claude/index.md|data/claude/safeguards/13171706-crisis-helpline-support-in-claude.md|data/claude/privacy-and-legal/10684638-reporting-blocking-and-removing-content-from-claude.md|data/claude/privacy-and-legal/10416553-official-anthropic-marketing-email-addresses.md",privacy_and_legal,replied,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=1.00, hallucination_risk=low. | Rule fallback used the highest-ranked retrieved excerpt and cited all source documents. | Rule reflection accepted the response: citations cover 5 source(s), risk_level=low, evidence_action=reply, evidence_confidence=0.8761, and no PII, injection, or unsupported steps were detected. | status=replied because risk_level=low, evidence_action=reply, reflection_action=accept | routed as Claude / privacy_and_legal / product_issue",0.8336,data/claude/team-and-enterprise-plans/security-and-compliance/claude-api-security-compliance-enterprise.md|data/claude/index.md|data/claude/safeguards/13171706-crisis-helpline-support-in-claude.md|data/claude/privacy-and-legal/10684638-reporting-blocking-and-removing-content-from-claude.md|data/claude/privacy-and-legal/10416553-official-anthropic-marketing-email-addresses.md,low,False,en,[]
"[{""role"": ""user"", ""content"": ""I need urgent cash but don't have any right now & only the VISA card""}]",Urgent need for cash,Visa,"Thanks for the context. I found related Visa documentation, but it does not fully support a complete resolution. I am escalating this so a specialist can review it with the right context.
Sources: data/visa/support.md|data/visa/support/consumer/travel-support.md|data/visa/index.md|data/visa/support/small-business/fraud-protection.md|data/visa/consumer-rights-minimum-transaction-amounts.md",card_management,escalated,product_issue,"No strong adversarial indicators were detected and no model fallback was available. | Evidence relevance=strong, conflicts=not detected, direct_action_support=0.00, hallucination_risk=medium. | Rule fallback chose escalation because evidence was partial or not action-complete. | Rule reflection chose regenerate: risk_level=low, evidence_action=ask_clarification, evidence_confidence=0.5445, source_count=5. Issues: Multiple response sentences have weak lexical support in retrieved evidence. | status=escalated because risk_level=low, evidence_action=ask_clarification, reflection_action=regenerate | routed as Visa / card_management / product_issue",0.589,data/visa/support.md|data/visa/support/consumer/travel-support.md|data/visa/index.md|data/visa/support/small-business/fraud-protection.md|data/visa/consumer-rights-minimum-transaction-amounts.md,low,False,en,"[{""tool"": ""escalate_to_human"", ""arguments"": {""priority"": ""normal"", ""department"": ""general"", ""summary"": ""Risk or evidence status requires human escalation.""}}]"
